"車站日期",松山機場,中山國中,南京復興,忠孝復興,大安,科技大樓,六張犁,麟光,辛亥,萬芳醫院,萬芳社區,木柵,動物園,大直,劍南路,西湖,港墘,文德,內湖,大湖公園,葫洲,東湖,南港軟體園區,南港展覽館,小碧潭,新店,新店區公所,七張,大坪林,景美,萬隆,公館,台電大樓,古亭,中正紀念堂,小南門,頂溪,永安市場,景安,南勢角,台大醫院,台北車站,中山,雙連,民權西路,圓山,劍潭,士林,芝山,明德,石牌,唭哩岸,奇岩,北投,新北投,復興崗,忠義,關渡,竹圍,紅樹林,淡水,頂埔,永寧,土城,海山,亞東醫院,府中,板橋,新埔,江子翠,龍山寺,西門,善導寺,忠孝新生,忠孝敦化,國父紀念館,市政府,永春,後山埤,昆陽,南港,象山,台北101,信義安和,大安森林公園,北門,松江南京,台北小巨蛋,南京三民,松山,輔大,新莊,頭前庄,先嗇宮,三重,菜寮,台北橋,大橋頭,中山國小,行天宮,東門,蘆洲,三民高中,徐匯中學,三和國中,三重國小,迴龍,丹鳳,十四張,秀朗橋,景平,中和,橋和,中原,板新,Y板橋,新埔民生,幸福,新北產業園區
2020/9/19,7010,20288,49176,91257,33499,21553,17308,7588,5149,18839,3907,6731,14500,15014,29242,11313,15597,8135,17236,6934,12341,13739,5743,49377,8693,23867,21026,28907,38241,31941,18821,61833,34128,55673,40715,10972,63544,44830,42986,35655,26089,305551,90553,35260,35684,50664,55333,51325,40074,20362,47629,12700,12805,32465,12165,7106,3611,18152,16862,20318,71905,13346,23077,13138,35867,34572,58454,76834,64951,42997,54785,139566,33701,64922,64063,39029,120044,32958,30585,18298,35836,20561,53089,27295,20757,21720,40538,40775,31601,35941,19822,20952,10979,5218,16243,16818,18883,24075,26999,42615,43063,25267,20578,21794,20369,20440,17020,16930,1549,4754,5861,9034,2484,2256,3904,16403,4159,6254,6768
2020/9/20,6704,14078,35379,68304,24294,16615,12666,6462,4248,13851,2826,5114,10324,10831,18885,8538,11359,6716,12996,4650,9176,9385,4322,34627,7896,19572,16322,23420,30365,25212,15350,48380,28237,43473,33551,7432,51221,35083,34035,29006,19921,291490,70621,24045,32570,42019,41460,40385,32088,14085,36429,9862,9977,25667,8911,5347,2717,14231,13083,16310,59362,11676,19258,10249,29159,26156,46098,70287,52326,33734,42186,111476,23570,49973,45803,32105,101893,25672,23119,15128,30226,14741,45577,20450,16202,16606,28521,27114,22999,26439,15385,15366,8531,4034,13356,12917,14970,19412,21408,35196,33786,18530,15532,16636,15882,16261,13309,13034,1189,4026,4986,7785,2029,2127,3441,16613,3148,5258,5637
2020/9/21,9504,29084,79973,75569,50093,29899,22942,7678,6350,28003,4801,9124,9411,20690,20072,36956,35029,11741,17797,6635,17580,16637,11391,60540,6487,23720,23925,33497,48021,34211,19745,54660,33094,65429,48768,23298,70236,51097,51836,41470,50005,245329,71180,41058,45841,50131,54599,52972,44461,26595,62876,13845,16829,36087,8782,7238,6769,28586,18562,21559,66311,18790,26342,15621,44580,49442,55923,73459,79275,50724,51486,102089,44750,59392,60381,36725,115438,39224,31315,30096,38000,27775,51669,36553,15443,21307,73271,44241,47564,45145,31002,22109,11286,10199,12776,20402,18473,24703,33190,57760,42729,28704,24696,24487,24886,23525,22839,19774,2284,4456,6566,8278,3825,5582,5027,13708,4154,6044,7330
2020/9/22,9324,30122,83996,80367,51867,30974,23853,7875,6483,29184,4955,9424,10596,21559,21433,38095,36432,11968,18638,6735,17900,17369,11756,61369,6702,24591,24382,34145,49248,35941,20228,57038,35557,68730,51440,24544,72648,52968,53210,42591,50293,239280,76129,42000,47313,53851,57261,55360,46548,27556,63568,14122,17672,37270,9485,7642,6937,28926,19008,21834,66251,18717,26474,15726,46143,51069,57962,74012,81964,52462,52471,104295,48058,61534,63268,38547,117876,40896,32594,30695,38482,28190,53290,37478,16380,22734,76309,46781,49125,46332,31064,22845,11823,10375,13245,21124,18807,25286,34297,57391,45880,29331,25306,25259,25556,23825,23707,20055,2385,4394,6871,8426,3849,5638,5157,13571,4284,6468,7544
2020/9/23,9374,30923,85305,84483,52831,31226,24261,8261,6767,29288,4928,9462,10975,22077,21970,38489,36642,12162,18894,7246,18428,17469,11878,73885,6923,25192,25117,34422,50038,35500,20757,57814,35604,69464,52644,24247,73557,53819,53620,43164,50524,245678,76395,43157,47803,53006,57104,57237,47680,27193,65011,14292,17273,38175,9489,7480,7023,29196,19200,22391,66735,19126,26582,15681,45768,51509,58943,75176,82605,53442,53575,106246,48890,63100,65678,40773,121366,41559,32984,31429,44518,28714,54980,38568,16983,22700,78395,47443,50237,47289,31030,23173,12094,10505,13600,21321,19010,26032,34451,58164,46869,29531,25232,25557,25831,24163,23728,20233,2365,4617,6867,8581,3847,5717,5174,13484,4356,6488,7691
2020/9/24,9393,31248,87519,84636,54791,32427,24399,8515,6552,29814,5072,9334,10128,21843,21626,39687,36812,12318,19530,6691,18458,17947,13064,77926,7051,24483,24899,34514,50121,36383,21162,58150,36063,71013,54398,24169,74206,54411,54333,42760,51013,253159,80105,42357,47512,52232,55802,55710,46796,27280,64495,14724,17633,37292,9709,7616,7006,28980,18922,21971,64440,19145,26806,15414,46070,51588,59031,77973,83993,54197,52361,107882,49715,64193,67233,41642,129283,42230,33591,31965,46849,28459,59644,39098,16299,23255,80164,47671,50946,46035,31711,23025,11891,10490,13319,21399,19224,26382,35363,58676,47439,29697,25179,25656,26452,24348,23593,20464,2271,4673,7162,8555,4012,5942,5363,13702,4378,6712,7772
2020/9/25,9932,31727,90199,93135,56673,33965,25145,8593,6727,29873,5019,9356,10576,22389,24409,39245,36963,12534,20157,6970,19289,18579,12474,76943,7272,24825,25257,36013,51403,37622,21709,64194,38867,72630,56386,24561,76540,56474,56204,43713,50739,287350,89898,44952,49148,54685,59122,58774,49962,27842,67814,14776,18079,38484,10480,8078,7083,28979,19974,23288,70274,19482,28544,16499,47709,52467,62275,81893,86074,54552,56335,121760,50233,69579,73859,45206,142607,44617,35197,32552,48401,29523,63676,40612,17089,25104,82005,58600,52374,49830,32841,23597,12681,10810,14372,21993,20529,28540,37008,60137,51250,30541,25852,26985,26567,25120,24463,21297,2566,5000,7068,9090,4036,6020,5434,15537,4500,6912,8111
2020/9/26,8306,26816,73078,97481,50336,25657,21922,8051,6102,26311,4382,8836,12600,18136,24626,25566,28428,13126,18860,7015,16809,16895,10408,49140,8050,24909,23061,32673,45133,33420,20289,59888,36933,60662,50159,17305,71914,51237,49824,39275,30820,286624,98426,39559,45002,55530,53167,54565,45392,23812,57264,14291,15002,38141,12561,7434,3884,19924,17823,22219,67693,17362,25530,15105,43173,41233,60204,81800,74770,50723,55476,135247,41485,63516,74333,45255,142433,41365,31832,30778,39837,26956,66635,36473,20077,25245,69363,51665,43879,44202,20305,22280,12257,8519,13825,20047,20029,27521,33226,53804,48335,28305,24476,25142,25338,24035,21527,19766,2284,4985,6730,9339,3435,4286,4819,16053,4161,7095,7780
2020/9/27,6423,15770,39529,73514,26417,18124,13861,6794,3894,14929,2783,5603,10080,12507,18594,9718,11192,6417,13750,4704,9841,10096,4556,29148,7950,17130,16440,24247,30148,26264,15926,48658,27911,43881,32300,6939,50963,34968,34815,27478,19052,267311,77019,23786,30404,43323,36603,37597,29668,13666,35981,9790,9562,22822,9348,4810,2689,12966,12013,15301,46545,10335,17677,10068,27506,24920,44892,65971,50925,34003,39699,107679,25147,46543,49328,27474,98710,27520,22818,17571,28798,13014,41024,19895,13946,15285,32352,34576,24496,24501,13702,12536,7686,4017,9756,12678,14575,18869,22068,31491,33311,17363,14234,17551,16457,16833,12412,12367,1162,4380,5470,7983,2095,1860,3411,14843,3079,4907,5465
2020/9/28,9638,31085,88346,83514,54813,32406,25026,8483,6556,29659,4758,9178,8758,21632,20468,39655,36854,12368,19133,6352,18412,17468,12775,57881,7199,23570,24111,34440,50221,35028,21198,58358,34747,70135,49186,20208,74504,53345,54066,42196,50292,254944,77935,43273,45815,49687,52683,49604,45268,27227,62996,14322,17082,34993,9642,7293,7025,28644,18659,21671,60055,18821,26357,15722,45282,50911,58092,78296,82432,53031,51572,107434,47785,62102,65986,40346,124363,42320,33172,31676,38306,27349,53913,38080,15034,23131,81556,58138,51546,47948,20706,22476,11511,10781,13182,21806,19880,25955,35874,58592,46267,29686,24847,25970,26301,25124,23211,20327,2573,4872,7390,9009,3981,6186,5403,14400,4311,6748,7914
2020/9/29,9604,31411,87402,87977,54537,32273,25265,8364,6785,30117,5153,9682,10592,22331,21492,39647,37109,12413,19351,6825,18507,18037,12083,60788,7091,25942,25562,35150,51058,36675,21234,59297,35891,71472,52672,24930,75553,55381,55097,43397,52946,255329,80009,43004,49437,54187,57397,57830,48273,28409,66322,14565,18069,38445,9800,7690,7076,29898,19727,22278,67015,19083,27022,15908,47033,52218,60188,78239,84744,54358,54636,109486,49058,62689,67153,40787,125027,44014,33724,32277,39541,29068,54153,39397,16600,23287,80430,48618,50631,47645,32011,23579,12170,10891,13414,21960,19851,26521,35483,58342,48757,29674,25730,26209,25990,24777,24205,20589,2447,4775,7171,8894,4216,6136,5473,14845,4366,6685,8014
2020/9/30,10835,31411,88014,95118,54942,33628,25414,8833,7068,31038,5134,9753,10454,23389,23497,39335,37672,13151,20661,6854,19993,18319,12079,60812,8270,26248,26471,37452,52979,39492,22308,64148,37495,72444,52026,24217,77662,56277,56826,44898,50022,325923,87278,44552,49719,55697,60649,61108,50408,28623,68282,15476,18162,39912,10136,7791,7406,30825,20270,24109,73338,20237,29781,17009,49108,52952,62879,87522,86903,55910,56316,121609,49689,66385,72804,42041,138758,45766,35306,32897,51152,29413,55643,40462,16208,24060,81288,49002,51835,49584,34005,24905,12987,11191,14343,22583,21244,28838,36965,59630,49847,31290,26806,27379,27259,26196,25707,22141,2494,5333,7581,9774,4424,6262,5862,19241,4793,7355,8903
2020/10/1,6729,13815,29812,65317,19808,13100,12225,6878,3790,11894,3140,5172,16933,8972,17185,8081,9988,6301,12898,6541,8163,9387,3939,27103,8692,29513,15998,22172,27120,22754,14853,36633,20501,33869,24142,5973,48550,33824,33868,28359,13126,238426,76487,23050,23592,37108,40768,35725,32341,14173,34838,10550,9791,25014,9973,5165,3039,14171,13789,18259,73651,11082,17996,10127,28705,24218,40975,60734,47729,32051,47834,100313,17168,38109,42534,21716,89966,23705,22582,14143,32408,16209,34667,18764,10627,19094,25446,17006,21402,27234,11400,13561,7254,3871,10877,11837,14012,18556,19328,28377,28075,18176,15355,16418,15902,16871,12933,12210,1184,4169,5211,7886,1843,1957,3059,15344,3158,5309,5425
2020/10/2,5704,14198,33238,73373,22917,13533,12745,6763,3920,14768,3351,6797,27104,9364,17692,8412,9767,6289,13691,7141,9212,9741,4141,28820,9458,32071,17200,23358,29188,23482,13994,37644,22474,35711,28121,6520,51311,35704,35625,29939,28152,245395,82183,31061,26466,40677,50371,43992,33241,17083,36872,11043,11688,27524,13913,5095,4354,15799,15248,21164,90369,11419,19450,10845,30135,30122,46524,63358,49339,33521,47279,113974,18078,42245,49142,23769,95939,23188,22988,14899,28389,19241,45509,21430,14205,17983,27088,19238,22443,30684,11293,16131,8196,3971,11942,12330,15370,19289,20078,29676,30069,19648,16883,18004,16999,16697,13617,13291,1181,4073,5069,7951,2048,1911,3258,14575,3506,5485,6070
2020/10/3,6058,15586,35529,77967,25127,15239,13348,6906,4490,14291,3448,6926,22925,10242,18793,8806,10724,6940,15465,6963,9953,11563,5102,33635,9368,32336,18099,24653,30446,24775,15369,40354,23508,39447,29445,7090,53305,37069,36291,30951,17559,263757,82723,28542,27822,45824,48858,43597,34483,16116,38163,10835,10784,28617,12843,5652,3310,15960,15024,20815,86757,12141,20635,11360,32476,28763,49182,67035,53694,35976,48131,118354,22521,47444,56321,28084,103661,27227,27680,45293,80236,18405,44537,21789,18320,17916,28062,19642,23858,31005,12227,16537,8358,3985,12223,12587,15828,20117,21662,30089,31876,20485,17458,17995,17380,18100,13957,13890,1253,4327,5322,8121,1771,2056,3229,15520,3264,5671,5925
2020/10/4,7331,13169,29957,62158,20822,14159,12133,6617,4059,12954,2914,5287,13151,9787,17845,8163,10721,6532,13029,7106,9236,9659,4191,27146,7942,25865,16177,22925,28418,24683,15092,43078,23772,36348,31694,6406,48334,34212,32942,28319,15080,285060,70811,21871,27891,41599,43239,38470,30823,14193,35313,10176,9199,26536,9010,4895,2949,14604,12965,17743,69241,11183,18223,10348,28470,24079,41997,66049,47627,32428,41132,97770,19517,41309,41770,22331,87290,24697,21914,16712,34218,15948,36852,19118,16638,14905,24857,17594,21269,25380,14525,13813,8233,3879,16366,11641,13949,18844,19462,28860,30568,17533,14513,16275,15232,16331,12441,12552,1223,4220,5057,7557,1824,1867,2907,18640,3392,5453,6175
2020/10/5,9819,29197,81930,76369,52518,30957,24121,8294,6871,28930,4703,9184,9125,21107,19384,38442,36154,11902,18690,6127,18171,17154,12462,56838,6805,23611,24338,34125,49522,34892,20475,55696,33964,66715,48618,23633,72332,51902,52762,41756,50142,254066,74255,41044,46542,48760,52581,52483,44625,26641,63496,13938,16805,35823,8944,7314,5282,22712,18355,21558,62348,18669,25820,15629,44606,49951,55389,75047,79526,51088,49824,99985,43561,60383,61877,38426,117547,41492,32799,30466,38225,27064,53600,37054,14632,21338,74805,44449,48731,45566,31270,21984,11311,10313,12905,21128,18756,24933,33834,55974,43557,28834,24870,25215,25282,23590,23220,19913,2748,4719,7003,8481,3723,5744,5331,15198,4196,6601,7753
2020/10/6,8886,30209,83732,80241,53153,31204,24066,8078,6652,29481,4909,9389,9726,21503,20283,38617,36615,11922,18874,6593,18265,18124,11809,59002,6548,25064,24657,34264,49694,36034,20639,55805,35215,68935,52931,24046,73274,54054,53673,42798,51864,237083,78678,42200,48484,52598,55840,55296,47261,27296,64644,14226,17435,37780,9617,7561,7189,28220,19182,21705,64454,18810,26240,15740,45327,51177,57959,74787,82164,52441,52978,106777,47778,66661,64053,39815,117929,42237,32507,30414,36924,28074,50262,37563,15900,22714,76959,46443,48898,46372,30930,23457,11666,10486,13125,21197,18914,25163,34892,57124,45880,29403,25418,25407,25635,24105,23723,20113,2532,4655,6879,8450,3839,5776,5277,13831,4273,6354,7672
2020/10/7,9033,29985,85610,83003,54026,31002,24266,8106,6960,29647,5035,9533,10360,22324,21314,38537,36478,12304,19040,6714,18169,17332,11717,59294,6692,25452,24900,34097,50096,35513,20714,56723,35856,70125,52438,24236,73664,53897,53856,43735,51886,241726,81246,43392,48624,52378,56218,56202,47975,27088,66520,14210,17169,39231,9845,7450,7140,28913,19472,22139,65732,18770,26439,15955,45363,51287,58824,74756,82848,53056,53234,109705,48019,62345,66506,41096,119545,41768,33037,30917,37866,28457,51765,38576,16599,22321,77787,47231,49698,47139,31414,24483,12148,10688,13355,21459,19165,25834,35384,58627,46879,30034,25558,25521,25757,24296,23806,20358,2494,4615,6840,8347,3822,5909,5319,14045,4394,6639,7792
2020/10/8,10599,30832,87865,91967,55757,33133,25218,8504,6872,31285,5073,9711,11017,22597,25039,39433,38020,13097,20555,6983,19501,18260,11960,67546,7856,26718,26339,36762,52378,38251,21719,62525,36955,71918,54963,24710,77055,56455,56283,44508,55094,302388,89921,44395,50852,56127,60717,61620,50074,28444,68461,15203,17828,40046,10206,7872,7077,30247,20155,24520,73835,19988,29476,16502,47972,52919,62416,84394,85529,55914,55662,123027,48918,66514,73910,42872,136548,43651,34730,33123,45626,29641,61574,41034,16925,23967,79660,47973,50788,48664,33195,24784,12896,10708,14133,22150,20115,27846,36222,59106,49286,30882,26591,26867,26765,25360,24962,21774,2530,5053,7241,9129,4015,6151,5575,17679,4571,7218,8592
2020/10/9,7000,16606,41079,85803,28070,17000,15024,6873,4187,17425,3422,5799,15809,11289,22083,9979,12148,7381,15309,5554,10197,11063,5860,44790,9115,24721,18090,25638,31674,26581,16690,49062,28262,45094,33273,8062,58561,40447,39819,32584,21900,285632,95514,29649,31119,44508,49034,46093,35715,19006,41738,11596,10900,28648,13310,5167,4589,16469,14467,19144,68401,12551,20907,12457,34330,34056,59365,81665,58932,40086,50556,135109,24201,58641,62919,30986,112970,28453,26602,16614,34389,18523,54546,26151,13063,20614,34593,24875,26589,32222,15162,15580,9089,4349,11378,14518,18409,21416,25149,35079,35370,21356,17090,19196,18520,18726,14546,14677,1589,4742,5820,9021,2471,2452,3575,19145,3665,6116,6305
2020/10/10,5994,16515,39074,82744,27062,16359,14097,6997,4504,14123,3265,6018,22144,11608,24801,8784,11664,6938,15511,6204,9837,10967,5569,55608,9634,26072,18116,25336,30780,27331,16538,48221,26955,41976,41381,7927,57607,39256,37455,32318,30957,279703,93850,29314,30856,51614,52926,47342,35650,15329,39633,11178,11240,29599,13795,5580,3320,16165,14838,20220,82717,12482,20486,11559,32475,28120,53014,73828,55282,37781,52498,143897,24689,57646,57870,33069,119993,28252,25520,15510,34397,19686,55940,23339,18659,20265,32019,23634,24767,31725,14035,15650,9711,6236,12759,13637,18270,21427,22860,32618,36717,20187,17358,18918,17846,19096,14754,14596,1290,4577,5646,8817,2193,2214,3190,16932,3443,6043,6920
2020/10/11,7220,14142,32339,66779,21569,15367,12312,6921,4010,13598,2761,4873,14083,9971,19119,8550,10416,6548,13343,5107,9226,9900,4512,35266,8358,24369,15695,22972,28631,24936,15241,44946,25586,38326,34368,6777,49613,33847,32635,28108,15546,280734,76070,23672,30505,45508,43134,39523,32077,13790,36691,9901,9820,26903,10542,5142,2919,14973,13487,17246,69658,11667,18152,10013,28737,24447,43219,65810,48897,33549,42630,105545,20227,46989,45442,23853,93656,25101,22421,14356,30142,15579,42959,19093,16411,17125,26800,21072,21584,25167,14097,13472,7575,4654,10873,11878,14564,19156,20318,29152,31096,17520,14902,15702,15500,16009,12885,12965,1323,4169,5153,7573,1781,1934,2922,17076,3178,4975,5730
2020/10/12,9899,29091,81786,74636,51649,29999,23306,7921,6537,29034,4763,9270,9250,20696,19964,38412,35911,11921,18282,6510,18092,16938,12082,58885,6685,24268,24046,33681,48964,34421,19630,54196,33326,65716,48144,23506,71184,51975,52572,41042,49117,242447,75899,42025,46523,51355,53608,53151,44658,26929,63532,14031,17321,36440,9216,7328,6911,28243,18724,21710,65126,18983,26509,15688,45226,50461,56151,73852,79766,51256,51441,102084,44074,59983,61762,37006,117646,40228,32705,30704,37772,27284,47992,37013,15306,21673,74207,44149,47507,45881,30243,22360,11592,10175,12814,20697,18790,25206,34251,55803,42136,28988,24567,24696,25249,23535,23242,19904,2689,4654,6847,8448,3893,5742,5212,14265,4211,6503,7583
2020/10/13,9254,31065,87095,83334,54601,32417,24700,8413,7035,30034,4931,9653,10084,21241,21037,40191,37666,12234,19374,6350,18925,18083,13338,65826,7104,24189,25111,34653,50594,35536,21054,57791,35783,69295,53167,24165,74335,54649,55113,42945,51517,237413,78130,42796,48232,52737,54784,54814,46729,27701,64773,14322,17629,37720,10102,7656,7304,29088,19344,21912,63789,18929,26585,15710,45801,51946,57654,76637,83517,52893,52605,107010,48271,63310,66087,40588,124053,43330,33559,31142,40785,27405,51470,39243,15920,22324,78915,46655,50715,47297,31461,23972,11929,10605,13112,21570,19557,25909,35554,59260,46337,29693,25195,25336,25942,24320,23868,20413,2725,4981,7226,8945,4048,6229,5475,14459,4377,6760,7959
2020/10/14,9116,30401,85799,84154,53805,30872,24559,8211,6702,29856,5134,9305,10255,21681,21759,39113,36716,12017,19448,6961,18510,17816,12160,71989,6810,25341,24847,35226,49904,35614,20525,56950,35763,68929,52888,23867,73486,54113,54016,43239,49375,238598,81145,43862,48215,52972,56099,56633,49023,27534,66269,14351,17549,38853,10956,7664,7233,29086,19481,22460,66587,18988,26673,15997,45952,51615,57915,75759,82954,52984,54141,112745,48107,62185,66842,40586,122347,42888,33314,30768,41730,28095,50137,37981,16436,23511,77914,47388,49548,47874,30381,24719,12130,10479,13404,21923,19635,25771,34810,58884,46894,29862,25547,25538,25771,24254,23954,20485,2466,4837,6957,8624,3894,5954,5371,14276,4372,6763,7805
2020/10/15,9650,30496,86627,84383,54127,31565,24480,8325,6712,29897,4863,9479,9924,21557,22700,39505,37136,12210,19520,6653,18710,17936,12751,76781,7245,25150,24729,34480,50137,35847,20724,57437,35650,69443,52496,23552,74188,53889,54150,43111,49274,248357,81627,42841,48022,53657,58043,56164,47492,27147,65016,14261,17636,38469,10777,7450,6917,29993,19132,22374,67126,18978,27511,16099,45936,51467,59450,77154,82733,53515,54235,108546,48366,62911,67791,40570,130996,42097,33173,31885,43558,28473,54553,38610,16303,22655,78142,46742,49779,46853,31499,23180,11805,10705,13468,21770,19458,25647,34656,59469,46431,30010,25471,25330,26142,24439,23780,20567,2510,4699,6799,8575,3852,5925,5322,14138,4339,6771,7874
2020/10/16,10749,32048,91488,96570,57624,34083,26105,8919,7022,31171,5087,9658,11425,22349,24724,40558,38944,13246,20715,6903,19785,19141,13020,70322,7970,26368,26292,37211,54754,38679,22494,65792,39996,73850,56834,24371,78653,57887,56329,44418,52241,309472,94961,46312,49919,57335,61856,60841,51330,28184,68924,15158,18732,40793,11881,8010,7187,30982,20211,23366,73509,20100,29807,17061,48101,53099,63709,86419,86551,56290,57299,127584,50960,71091,78629,48426,150121,46371,35491,33146,47712,28657,62294,42806,17635,24888,81236,49570,51860,50147,32027,24255,12647,10885,14115,23027,20958,28790,37143,61363,51030,31127,26361,26806,27239,25204,24903,21558,2688,5268,7529,9397,4439,6363,5611,17756,4634,7347,8592
2020/10/17,7019,20413,50252,94023,36031,23069,19215,8489,4842,19409,3477,6429,12184,14103,24446,12326,14452,8227,17454,6174,12736,13498,5523,42557,8091,23456,20298,29005,38632,31519,20356,65254,35031,61629,41172,10635,64249,45629,44250,36719,26082,310458,100710,37589,37081,91545,61087,55582,42203,19915,50125,13435,13998,32809,13422,6386,3837,19819,16931,19566,66442,13399,23826,14580,37834,37412,61497,80758,66583,45318,58249,145946,33128,68472,68356,41749,132828,34060,28922,18848,35629,19577,60324,28719,20796,22403,39822,28312,30446,34783,21919,18342,10068,5148,12056,19148,19264,24549,27193,43307,42757,24189,20932,22096,20918,21170,16648,16984,1610,5020,5886,9480,2628,2523,3891,16962,4168,6432,6437
2020/10/18,7219,15847,38439,70922,26725,18068,13778,6381,4125,15628,3072,5143,11720,11828,22719,8938,12069,7624,14424,5299,10338,10932,4731,30116,8279,21608,17986,25340,32888,27566,16281,56884,28988,45436,38686,8127,53357,36016,36762,30136,19735,301611,81286,26759,35049,78207,49654,45595,34749,15395,41320,10717,11163,28583,10974,5916,3119,17414,14225,18385,66156,11763,20858,11811,30642,27048,49316,72904,54685,36492,47968,117616,25242,50196,49334,32084,107431,28332,24138,15648,31006,16017,51420,21382,19609,19275,29284,23179,24408,28391,17066,15267,9166,4242,12000,13708,15690,21378,21354,33271,34041,19662,17110,18287,16894,18019,14250,13820,1384,4548,5362,8421,2490,2422,3264,17625,3556,5591,6020
2020/10/19,9704,29427,83256,78260,52743,30786,23646,8072,6648,29185,4765,9343,9645,20880,20289,38385,35668,12089,18638,6607,17853,17213,12382,58015,6912,23957,24952,34375,49693,34436,20018,53923,33572,66054,48222,23584,71447,51664,52834,42363,49154,244131,70643,41700,46141,49883,53752,53202,45221,27112,63303,13856,17161,36507,9964,7267,6988,28323,18746,21935,64530,18926,26322,15840,45206,49752,56200,74633,80269,51674,52288,101692,43941,58927,62308,37421,119692,41127,32637,31118,38143,27478,51644,37256,15237,22265,74749,44667,48261,46024,29599,22405,11629,10306,12866,20790,18548,25021,33491,56612,43503,28928,24622,24910,25391,23494,22980,19741,2766,4745,6844,8491,3852,5856,5310,14550,4176,6413,7702
2020/10/20,9337,31020,86993,82164,54552,32540,24781,8451,6751,29436,5027,9469,9849,21425,20961,39480,37291,12177,19909,6671,18379,17916,12844,60907,6856,25004,24836,34856,50180,36104,20783,56259,35178,69733,51523,23993,74196,54404,53994,42891,51778,240368,75370,42761,47961,53310,55636,55880,47172,28010,64613,14356,17925,37507,10451,7525,7190,28643,19279,22161,64742,19056,26560,16263,46130,51480,58677,75769,82453,53470,53730,106991,49202,62785,65435,40050,121774,43011,33487,31650,38998,27589,51106,38729,16141,22855,78333,47413,49995,47008,30724,22751,11740,10706,13074,21478,19593,25535,35279,58984,45569,29572,25120,25652,25449,24308,23884,20373,2709,4686,6957,8711,3900,6156,5524,14094,4394,6533,7879
2020/10/21,9672,31460,87374,84860,54896,32193,24740,8663,6754,29774,4998,9399,9604,21999,21711,39916,37746,12454,19591,6784,18590,17989,13069,71161,7213,24640,25194,35290,50079,35859,21256,57296,36329,71250,50620,24290,74347,54123,54344,43005,50352,242526,78381,43529,48449,53008,55510,55702,47284,27575,65677,14497,17626,38622,10523,7833,7445,29083,19241,22395,64721,19106,27083,16115,46095,51442,58769,76479,83601,53481,53952,108692,49453,63497,67849,41369,124387,43925,33768,31444,43054,27766,52285,39727,16210,23517,79112,48361,51119,47977,30461,23927,12202,10802,13280,21734,19586,25607,35631,59021,47157,29844,25381,25489,25756,24405,23859,20598,2585,4782,7106,8778,4003,6161,5410,14371,4389,6623,7858
2020/10/22,9753,31270,87679,85118,55049,31860,24616,8382,6634,29793,4831,9220,9261,21572,21716,39655,37059,12926,19758,6830,18884,18323,12966,72560,7057,24512,24734,35000,50004,35684,20666,56830,35474,69870,53316,23778,75006,54445,54470,43188,50012,248591,80464,42377,48211,53142,55764,55934,47349,27472,64074,14144,17633,37843,11366,7650,7011,29040,18835,21928,63465,19211,26666,15629,45956,51866,58728,80281,83260,53916,53687,108807,49791,63491,67486,40908,139746,42881,33375,32113,43630,28414,57678,39342,16317,22760,78341,47342,49704,46727,30997,23130,11909,10740,13337,22004,19291,25941,35488,58359,46549,29949,25267,26054,26157,24306,23760,20385,2718,4957,7106,9135,4151,6238,5481,14610,4329,6826,7875
2020/10/23,11035,32333,91000,98749,57386,33570,25904,8714,6954,30675,4880,9663,11147,22654,24057,40101,37951,13545,20904,7140,20206,19203,12792,75491,7764,26152,26329,36918,53442,38060,22040,63766,39388,73595,56481,24389,79023,57725,57218,44080,50818,314066,96136,46252,50637,60337,61038,60525,50714,28129,69033,15037,18055,41814,13584,7988,7158,29946,20398,23665,71617,20089,29427,17674,48959,52881,64382,88986,87213,56019,57134,130586,50623,71174,77476,46508,157400,45154,35136,32781,49703,29913,67833,42280,17684,25078,82219,49303,51507,50145,32115,26570,12713,11241,14623,22274,21618,29210,37188,62088,51427,31631,26390,27971,27603,25854,24913,22176,2701,5250,7556,9876,4340,6528,5618,18027,4771,7776,8482
2020/10/24,6646,20620,51159,94100,38673,23518,17809,8929,5348,23582,3906,7341,18447,15496,27449,11745,14687,8581,17599,7853,13299,13766,4914,40646,7918,27363,20829,29000,38916,32604,19121,59730,34073,57326,47234,11200,65474,45590,44121,36117,24753,308902,100076,37715,39541,68230,59666,54931,41608,19338,54879,12918,13150,35152,20059,6548,4143,20188,17520,20839,81369,14167,24316,13562,37292,34589,60778,81338,66667,46305,61769,145381,35507,61252,68251,39384,143598,34922,30439,22711,34583,23536,62997,28460,28022,22990,42341,30342,30309,37292,19500,19669,10479,5143,13329,17137,19471,24974,26534,41604,43564,25716,21006,23337,21175,21190,16509,17198,1880,4818,5975,9460,2452,2625,3857,17117,3965,6460,6660
